activity_id,flavor_id,date_key,date,entity_key,category_key,location_key,metric1,metric2,status,notes
5467,shopping,20230407,2023-04-07,ipad,electronics,amazon,639,6,Delivered,
5468,shopping,20230407,2023-04-07,samsung,electronics,amazon,533,25,Delivered,
5469,shopping,20230407,2023-04-07,instantpot,kitchen,ebay,571,30,Delivered,
5470,shopping,20230414,2023-04-14,iphone,electronics,ebay,722,10,Delivered,
5471,shopping,20230414,2023-04-14,airpods,audio,ebay,238,6,Delivered,
5472,shopping,20230414,2023-04-14,nike,clothing,walmart,116,,Delivered,
5473,shopping,20230414,2023-04-14,sony,audio,walmart,1033,32,Delivered,
5474,shopping,20230414,2023-04-14,ipad,electronics,walmart,422,22,Returned,
5475,shopping,20230414,2023-04-14,samsung,electronics,walmart,1088,32,Delivered,
5476,shopping,20230414,2023-04-14,instantpot,kitchen,amazon,687,37,Returned,
5477,shopping,20230421,2023-04-21,iphone,electronics,target,439,30,Delivered,
5478,shopping,20230421,2023-04-21,airpods,audio,amazon,0,26,Cancelled,
5479,shopping,20230421,2023-04-21,nike,clothing,ebay,411,29,Delivered,
5480,shopping,20230421,2023-04-21,sony,audio,target,100,22,Delivered,
5481,shopping,20230421,2023-04-21,ipad,electronics,amazon,1102,31,Delivered,
5482,shopping,20230421,2023-04-21,samsung,electronics,amazon,1126,36,Delivered,
5483,shopping,20230421,2023-04-21,instantpot,kitchen,amazon,0,1,Cancelled,
5484,shopping,20230428,2023-04-28,iphone,electronics,target,708,40,Delivered,
5485,shopping,20230428,2023-04-28,airpods,audio,amazon,647,16,Returned,
5486,shopping,20230428,2023-04-28,nike,clothing,ebay,902,7,Delivered,
5487,shopping,20230428,2023-04-28,sony,audio,target,625,39,Delivered,
5488,shopping,20230428,2023-04-28,ipad,electronics,walmart,0,27,Cancelled,
5489,shopping,20230428,2023-04-28,samsung,electronics,ebay,0,7,Cancelled,
5490,shopping,20230428,2023-04-28,instantpot,kitchen,target,779,35,Delivered,
5491,shopping,20230505,2023-05-05,iphone,electronics,target,0,26,Cancelled,
5492,shopping,20230505,2023-05-05,airpods,audio,ebay,680,3,Returned,
5493,shopping,20230505,2023-05-05,nike,clothing,target,0,30,Cancelled,
5494,shopping,20230505,2023-05-05,sony,audio,target,766,22,Delivered,
5495,shopping,20230505,2023-05-05,ipad,electronics,walmart,0,29,Cancelled,
5496,shopping,20230505,2023-05-05,samsung,electronics,amazon,0,20,Cancelled,
5497,shopping,20230505,2023-05-05,instantpot,kitchen,target,0,40,Cancelled,
5498,shopping,20230512,2023-05-12,iphone,electronics,target,847,14,Delivered,
5499,shopping,20230512,2023-05-12,airpods,audio,amazon,483,1,Delivered,
5500,shopping,20230512,2023-05-12,nike,clothing,target,0,7,Cancelled,
5501,shopping,20230512,2023-05-12,sony,audio,amazon,0,8,Cancelled,
5502,shopping,20230512,2023-05-12,ipad,electronics,walmart,0,32,Cancelled,
5503,shopping,20230512,2023-05-12,samsung,electronics,target,118,29,Delivered,
5504,shopping,20230512,2023-05-12,instantpot,kitchen,amazon,659,19,Delivered,
5505,shopping,20230519,2023-05-19,iphone,electronics,target,780,28,Delivered,
5506,shopping,20230519,2023-05-19,airpods,audio,ebay,784,,Delivered,
5507,shopping,20230519,2023-05-19,nike,clothing,ebay,0,,Cancelled,
5508,shopping,20230519,2023-05-19,sony,audio,walmart,0,6,Cancelled,
5509,shopping,20230519,2023-05-19,ipad,electronics,walmart,0,38,Cancelled,
5510,shopping,20230519,2023-05-19,samsung,electronics,walmart,878,33,Delivered,
5511,shopping,20230519,2023-05-19,instantpot,kitchen,walmart,798,1,Returned,
5512,shopping,20230526,2023-05-26,iphone,electronics,ebay,420,14,Returned,
5513,shopping,20230526,2023-05-26,airpods,audio,target,888,39,Delivered,
5514,shopping,20230526,2023-05-26,nike,clothing,ebay,973,29,Delivered,
5515,shopping,20230526,2023-05-26,sony,audio,amazon,434,7,Delivered,
5516,shopping,20230526,2023-05-26,ipad,electronics,walmart,0,,Cancelled,
5517,shopping,20230526,2023-05-26,samsung,electronics,amazon,720,37,Returned,
5518,shopping,20230526,2023-05-26,instantpot,kitchen,amazon,906,18,Delivered,
5519,shopping,20230602,2023-06-02,iphone,electronics,amazon,133,5,Returned,
5520,shopping,20230602,2023-06-02,airpods,audio,target,0,2,Cancelled,
5521,shopping,20230602,2023-06-02,nike,clothing,target,0,13,Cancelled,
5522,shopping,20230602,2023-06-02,sony,audio,target,142,15,Delivered,
5523,shopping,20230602,2023-06-02,ipad,electronics,walmart,694,,Delivered,
5524,shopping,20230602,2023-06-02,samsung,electronics,amazon,1199,0,Delivered,
5525,shopping,20230602,2023-06-02,instantpot,kitchen,target,0,37,Cancelled,
5526,shopping,20230609,2023-06-09,iphone,electronics,ebay,0,18,Cancelled,
5527,shopping,20230609,2023-06-09,airpods,audio,walmart,85,9,Delivered,
5528,shopping,20230609,2023-06-09,nike,clothing,amazon,1193,29,Delivered,
5529,shopping,20230609,2023-06-09,sony,audio,walmart,320,11,Delivered,
5530,shopping,20230609,2023-06-09,ipad,electronics,ebay,468,12,Delivered,
5531,shopping,20230609,2023-06-09,samsung,electronics,ebay,615,24,Delivered,
5532,shopping,20230609,2023-06-09,instantpot,kitchen,target,90,14,Delivered,
5533,shopping,20230616,2023-06-16,iphone,electronics,amazon,0,20,Cancelled,
5534,shopping,20230616,2023-06-16,airpods,audio,walmart,0,5,Cancelled,
5535,shopping,20230616,2023-06-16,nike,clothing,amazon,728,20,Delivered,
5536,shopping,20230616,2023-06-16,sony,audio,target,51,6,Delivered,
5537,shopping,20230616,2023-06-16,ipad,electronics,ebay,992,6,Delivered,
5538,shopping,20230616,2023-06-16,samsung,electronics,target,50,17,Delivered,
5539,shopping,20230616,2023-06-16,instantpot,kitchen,walmart,1137,16,Delivered,
5540,shopping,20230623,2023-06-23,iphone,electronics,ebay,0,23,Cancelled,
5541,shopping,20230623,2023-06-23,airpods,audio,target,234,28,Delivered,
5542,shopping,20230623,2023-06-23,nike,clothing,target,1086,13,Delivered,
5543,shopping,20230623,2023-06-23,sony,audio,ebay,125,18,Delivered,
5544,shopping,20230623,2023-06-23,ipad,electronics,walmart,0,1,Cancelled,
5545,shopping,20230623,2023-06-23,samsung,electronics,walmart,725,,Returned,
5546,shopping,20230623,2023-06-23,instantpot,kitchen,ebay,753,11,Returned,
5547,shopping,20230630,2023-06-30,iphone,electronics,target,132,36,Delivered,
5548,shopping,20230630,2023-06-30,airpods,audio,walmart,960,14,Delivered,
5549,shopping,20230630,2023-06-30,nike,clothing,walmart,620,,Returned,
5550,shopping,20230630,2023-06-30,sony,audio,ebay,548,14,Delivered,
5551,shopping,20230630,2023-06-30,ipad,electronics,target,140,25,Delivered,
5552,shopping,20230630,2023-06-30,samsung,electronics,target,1088,,Returned,
5553,shopping,20230630,2023-06-30,instantpot,kitchen,ebay,471,18,Delivered,
5554,shopping,20230707,2023-07-07,iphone,electronics,walmart,204,7,Delivered,
5555,shopping,20230707,2023-07-07,airpods,audio,ebay,0,0,Cancelled,
5556,shopping,20230707,2023-07-07,nike,clothing,ebay,747,5,Delivered,
5557,shopping,20230707,2023-07-07,sony,audio,amazon,396,4,Delivered,
5558,shopping,20230707,2023-07-07,ipad,electronics,target,637,33,Delivered,
5559,shopping,20230707,2023-07-07,samsung,electronics,target,404,,Returned,
5560,shopping,20230707,2023-07-07,instantpot,kitchen,ebay,929,31,Delivered,
5561,shopping,20230714,2023-07-14,iphone,electronics,walmart,547,21,Delivered,
5562,shopping,20230714,2023-07-14,airpods,audio,ebay,291,20,Returned,
5563,shopping,20230714,2023-07-14,nike,clothing,target,767,16,Delivered,
5564,shopping,20230714,2023-07-14,sony,audio,walmart,1177,12,Delivered,
5565,shopping,20230714,2023-07-14,ipad,electronics,walmart,940,4,Delivered,
5566,shopping,20230714,2023-07-14,samsung,electronics,walmart,0,12,Cancelled,
5567,shopping,20230714,2023-07-14,instantpot,kitchen,target,848,5,Returned,
5568,shopping,20230721,2023-07-21,iphone,electronics,target,0,28,Cancelled,
5569,shopping,20230721,2023-07-21,airpods,audio,ebay,853,22,Delivered,
5570,shopping,20230721,2023-07-21,nike,clothing,amazon,213,26,Delivered,
5571,shopping,20230721,2023-07-21,sony,audio,target,462,1,Returned,
5572,shopping,20230721,2023-07-21,ipad,electronics,walmart,994,31,Delivered,
5573,shopping,20230721,2023-07-21,samsung,electronics,target,707,7,Delivered,
5574,shopping,20230721,2023-07-21,instantpot,kitchen,walmart,207,1,Delivered,
5575,shopping,20230728,2023-07-28,iphone,electronics,amazon,0,31,Cancelled,
5576,shopping,20230728,2023-07-28,airpods,audio,target,0,38,Cancelled,
5577,shopping,20230728,2023-07-28,nike,clothing,target,437,3,Delivered,
5578,shopping,20230728,2023-07-28,sony,audio,ebay,348,12,Delivered,
5579,shopping,20230728,2023-07-28,ipad,electronics,walmart,127,24,Delivered,
5580,shopping,20230728,2023-07-28,samsung,electronics,ebay,796,,Delivered,
5581,shopping,20230728,2023-07-28,instantpot,kitchen,walmart,379,7,Delivered,
5582,shopping,20230804,2023-08-04,iphone,electronics,walmart,359,23,Delivered,
5583,shopping,20230804,2023-08-04,airpods,audio,walmart,1173,35,Delivered,
5584,shopping,20230804,2023-08-04,nike,clothing,ebay,261,0,Returned,
5585,shopping,20230804,2023-08-04,sony,audio,target,289,18,Delivered,
5586,shopping,20230804,2023-08-04,ipad,electronics,ebay,677,9,Delivered,
5587,shopping,20230804,2023-08-04,samsung,electronics,walmart,334,18,Delivered,
5588,shopping,20230804,2023-08-04,instantpot,kitchen,target,192,21,Delivered,
5589,shopping,20230811,2023-08-11,iphone,electronics,target,552,19,Returned,
5590,shopping,20230811,2023-08-11,airpods,audio,walmart,899,23,Delivered,
5591,shopping,20230811,2023-08-11,nike,clothing,amazon,768,26,Delivered,
5592,shopping,20230811,2023-08-11,sony,audio,ebay,170,28,Delivered,
5593,shopping,20230811,2023-08-11,ipad,electronics,amazon,0,36,Cancelled,
5594,shopping,20230811,2023-08-11,samsung,electronics,ebay,679,18,Delivered,
5595,shopping,20230811,2023-08-11,instantpot,kitchen,target,0,27,Cancelled,
5596,shopping,20230818,2023-08-18,iphone,electronics,walmart,771,37,Delivered,
5597,shopping,20230818,2023-08-18,airpods,audio,ebay,1160,23,Delivered,
5598,shopping,20230818,2023-08-18,nike,clothing,ebay,461,18,Delivered,
5599,shopping,20230818,2023-08-18,sony,audio,ebay,1164,19,Delivered,
5600,shopping,20230818,2023-08-18,ipad,electronics,walmart,0,35,Cancelled,
5601,shopping,20230818,2023-08-18,samsung,electronics,walmart,626,25,Delivered,
5602,shopping,20230818,2023-08-18,instantpot,kitchen,target,915,23,Delivered,
5603,shopping,20230825,2023-08-25,iphone,electronics,ebay,0,32,Cancelled,
5604,shopping,20230825,2023-08-25,airpods,audio,ebay,0,19,Cancelled,
5605,shopping,20230825,2023-08-25,nike,clothing,target,574,37,Delivered,
5606,shopping,20230825,2023-08-25,sony,audio,walmart,541,21,Returned,
5607,shopping,20230825,2023-08-25,ipad,electronics,target,987,13,Delivered,
5608,shopping,20230825,2023-08-25,samsung,electronics,amazon,234,30,Delivered,
5609,shopping,20230825,2023-08-25,instantpot,kitchen,ebay,0,10,Cancelled,
5610,shopping,20230901,2023-09-01,iphone,electronics,walmart,645,20,Delivered,
5611,shopping,20230901,2023-09-01,airpods,audio,target,0,26,Cancelled,
5612,shopping,20230901,2023-09-01,nike,clothing,walmart,60,23,Delivered,
5613,shopping,20230901,2023-09-01,sony,audio,target,628,12,Delivered,
5614,shopping,20230901,2023-09-01,ipad,electronics,target,540,19,Delivered,
5615,shopping,20230901,2023-09-01,samsung,electronics,ebay,272,20,Delivered,
5616,shopping,20230901,2023-09-01,instantpot,kitchen,walmart,0,12,Cancelled,
5617,shopping,20230908,2023-09-08,iphone,electronics,ebay,786,13,Delivered,
5618,shopping,20230908,2023-09-08,airpods,audio,ebay,380,32,Delivered,
5619,shopping,20230908,2023-09-08,nike,clothing,walmart,0,34,Cancelled,
5620,shopping,20230908,2023-09-08,sony,audio,ebay,393,,Delivered,
5621,shopping,20230908,2023-09-08,ipad,electronics,ebay,1060,18,Delivered,
5622,shopping,20230908,2023-09-08,samsung,electronics,ebay,1198,31,Delivered,
5623,shopping,20230908,2023-09-08,instantpot,kitchen,target,1114,3,Delivered,
5624,shopping,20230915,2023-09-15,iphone,electronics,ebay,511,29,Delivered,
5625,shopping,20230915,2023-09-15,airpods,audio,ebay,885,14,Returned,
5626,shopping,20230915,2023-09-15,nike,clothing,amazon,0,20,Cancelled,
5627,shopping,20230915,2023-09-15,sony,audio,walmart,887,36,Delivered,
5628,shopping,20230915,2023-09-15,ipad,electronics,ebay,121,28,Delivered,
5629,shopping,20230915,2023-09-15,samsung,electronics,walmart,758,9,Returned,
5630,shopping,20230915,2023-09-15,instantpot,kitchen,ebay,0,,Cancelled,
5631,shopping,20230922,2023-09-22,iphone,electronics,amazon,795,1,Returned,
5632,shopping,20230922,2023-09-22,airpods,audio,ebay,897,31,Delivered,
5633,shopping,20230922,2023-09-22,nike,clothing,target,0,34,Cancelled,
5634,shopping,20230922,2023-09-22,sony,audio,walmart,1061,,Returned,
5635,shopping,20230922,2023-09-22,ipad,electronics,ebay,350,10,Delivered,
5636,shopping,20230922,2023-09-22,samsung,electronics,amazon,1061,,Delivered,
5637,shopping,20230922,2023-09-22,instantpot,kitchen,amazon,0,0,Cancelled,
5638,shopping,20230929,2023-09-29,iphone,electronics,walmart,735,23,Returned,
5639,shopping,20230929,2023-09-29,airpods,audio,amazon,0,30,Cancelled,
5640,shopping,20230929,2023-09-29,nike,clothing,ebay,604,32,Delivered,
5641,shopping,20230929,2023-09-29,sony,audio,walmart,0,34,Cancelled,
5642,shopping,20230929,2023-09-29,ipad,electronics,ebay,0,29,Cancelled,
5643,shopping,20230929,2023-09-29,samsung,electronics,amazon,476,,Delivered,
5644,shopping,20230929,2023-09-29,instantpot,kitchen,amazon,901,27,Delivered,
5645,shopping,20231006,2023-10-06,iphone,electronics,walmart,639,2,Delivered,
5646,shopping,20231006,2023-10-06,airpods,audio,amazon,0,19,Cancelled,
5647,shopping,20231006,2023-10-06,nike,clothing,walmart,957,,Returned,
5648,shopping,20231006,2023-10-06,sony,audio,amazon,174,,Returned,
5649,shopping,20231006,2023-10-06,ipad,electronics,ebay,1025,39,Returned,
5650,shopping,20231006,2023-10-06,samsung,electronics,amazon,708,13,Delivered,
5651,shopping,20231006,2023-10-06,instantpot,kitchen,amazon,0,14,Cancelled,
5652,shopping,20231013,2023-10-13,iphone,electronics,amazon,962,40,Returned,
5653,shopping,20231013,2023-10-13,airpods,audio,ebay,0,0,Cancelled,
5654,shopping,20231013,2023-10-13,nike,clothing,amazon,232,19,Delivered,
5655,shopping,20231013,2023-10-13,sony,audio,amazon,859,15,Delivered,
5656,shopping,20231013,2023-10-13,ipad,electronics,target,0,29,Cancelled,
5657,shopping,20231013,2023-10-13,samsung,electronics,target,407,25,Delivered,
5658,shopping,20231013,2023-10-13,instantpot,kitchen,amazon,994,20,Delivered,
5659,shopping,20231020,2023-10-20,iphone,electronics,target,920,10,Delivered,
5660,shopping,20231020,2023-10-20,airpods,audio,amazon,90,37,Delivered,
5661,shopping,20231020,2023-10-20,nike,clothing,ebay,268,16,Delivered,
5662,shopping,20231020,2023-10-20,sony,audio,target,859,6,Delivered,
5663,shopping,20231020,2023-10-20,ipad,electronics,ebay,117,19,Delivered,
5664,shopping,20231020,2023-10-20,samsung,electronics,target,1002,0,Delivered,
5665,shopping,20231020,2023-10-20,instantpot,kitchen,walmart,1194,17,Returned,
5666,shopping,20231027,2023-10-27,iphone,electronics,walmart,640,32,Delivered,
5667,shopping,20231027,2023-10-27,airpods,audio,amazon,357,37,Delivered,
5668,shopping,20231027,2023-10-27,nike,clothing,amazon,1025,38,Delivered,
5669,shopping,20231027,2023-10-27,sony,audio,target,234,19,Delivered,
5670,shopping,20231027,2023-10-27,ipad,electronics,target,1164,23,Delivered,
5671,shopping,20231027,2023-10-27,samsung,electronics,walmart,1146,5,Delivered,
5672,shopping,20231027,2023-10-27,instantpot,kitchen,ebay,270,1,Delivered,
5673,shopping,20231103,2023-11-03,iphone,electronics,ebay,1028,,Delivered,
5674,shopping,20231103,2023-11-03,airpods,audio,ebay,1106,8,Delivered,
5675,shopping,20231103,2023-11-03,nike,clothing,amazon,1091,22,Delivered,
5676,shopping,20231103,2023-11-03,sony,audio,target,719,14,Delivered,
5677,shopping,20231103,2023-11-03,ipad,electronics,target,769,21,Delivered,
5678,shopping,20231103,2023-11-03,samsung,electronics,amazon,1061,40,Delivered,
5679,shopping,20231103,2023-11-03,instantpot,kitchen,amazon,250,34,Delivered,
5680,shopping,20231110,2023-11-10,iphone,electronics,ebay,293,35,Delivered,
5681,shopping,20231110,2023-11-10,airpods,audio,amazon,1195,24,Delivered,
5682,shopping,20231110,2023-11-10,nike,clothing,target,83,40,Delivered,
5683,shopping,20231110,2023-11-10,sony,audio,walmart,472,24,Returned,
5684,shopping,20231110,2023-11-10,ipad,electronics,amazon,122,20,Delivered,
5685,shopping,20231110,2023-11-10,samsung,electronics,target,59,29,Delivered,
5686,shopping,20231110,2023-11-10,instantpot,kitchen,walmart,766,36,Returned,
5687,shopping,20231117,2023-11-17,iphone,electronics,walmart,0,7,Cancelled,
5688,shopping,20231117,2023-11-17,airpods,audio,amazon,0,40,Cancelled,
5689,shopping,20231117,2023-11-17,nike,clothing,target,169,1,Delivered,
5690,shopping,20231117,2023-11-17,sony,audio,target,853,7,Delivered,
5691,shopping,20231117,2023-11-17,ipad,electronics,target,0,0,Cancelled,
5692,shopping,20231117,2023-11-17,samsung,electronics,target,683,38,Delivered,
5693,shopping,20231117,2023-11-17,instantpot,kitchen,ebay,0,32,Cancelled,
5694,shopping,20231124,2023-11-24,iphone,electronics,walmart,701,24,Delivered,
5695,shopping,20231124,2023-11-24,airpods,audio,ebay,0,22,Cancelled,
5696,shopping,20231124,2023-11-24,nike,clothing,ebay,0,23,Cancelled,
5697,shopping,20231124,2023-11-24,sony,audio,walmart,326,1,Delivered,
5698,shopping,20231124,2023-11-24,ipad,electronics,ebay,872,5,Returned,
5699,shopping,20231124,2023-11-24,samsung,electronics,ebay,767,15,Delivered,
5700,shopping,20231124,2023-11-24,instantpot,kitchen,amazon,228,13,Delivered,
5701,shopping,20231201,2023-12-01,iphone,electronics,target,0,26,Cancelled,
5702,shopping,20231201,2023-12-01,airpods,audio,target,976,3,Delivered,
5703,shopping,20231201,2023-12-01,nike,clothing,walmart,529,37,Delivered,
5704,shopping,20231201,2023-12-01,sony,audio,target,150,15,Returned,
5705,shopping,20231201,2023-12-01,ipad,electronics,target,320,16,Returned,
5706,shopping,20231201,2023-12-01,samsung,electronics,target,0,,Cancelled,
5707,shopping,20231201,2023-12-01,instantpot,kitchen,walmart,0,,Cancelled,
5708,shopping,20231208,2023-12-08,iphone,electronics,target,630,40,Returned,
5709,shopping,20231208,2023-12-08,airpods,audio,target,1179,1,Returned,
5710,shopping,20231208,2023-12-08,nike,clothing,amazon,710,36,Returned,
5711,shopping,20231208,2023-12-08,sony,audio,amazon,0,6,Cancelled,
5712,shopping,20231208,2023-12-08,ipad,electronics,walmart,219,18,Delivered,
5713,shopping,20231208,2023-12-08,samsung,electronics,amazon,381,16,Delivered,
5714,shopping,20231208,2023-12-08,instantpot,kitchen,walmart,956,11,Returned,
5715,shopping,20231215,2023-12-15,iphone,electronics,amazon,865,23,Delivered,
5716,shopping,20231215,2023-12-15,airpods,audio,target,143,28,Returned,
5717,shopping,20231215,2023-12-15,nike,clothing,target,0,27,Cancelled,
5718,shopping,20231215,2023-12-15,sony,audio,walmart,272,39,Delivered,
